nombre,código,"Cod. Materia",Semestre,Grupo,,,"Descripcion Evaluacion",Porcentaje,Descripcion,"Nom. Materia",,Nota,"Nota Definitiva"
Bruno,90,ST0245,20152,031,,,"Repaso 1",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,50

Bruno,90,ST0245,20152,031,,,"Laboratorio 3",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,50

Bruno,90,ST0245,20152,031,,,"Entregan un documento en PDF","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,50

Calixto,91,ST0245,20152,033,,,"N en línea",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,47,46

Calixto,91,ST0245,20152,033,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,46

Calixto,91,ST0245,20152,033,,,"Comparación de algorirmos de sort",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,46

Calixto,91,ST0245,20152,033,,,"Algoritmo de compresión de Huffman",20,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,46

Calixto,91,ST0245,20152,033,,,"Primer parcial",20,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,42,46

Camilo,92,ST0245,20152,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,44

Camilo,92,ST0245,20152,031,,,"Repaso 1",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"lectura 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Entrega 1: Modelo de negocio",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,44

Camilo,92,ST0245,20152,031,,,"tarea coding bat 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Camilo,92,ST0245,20152,031,,,"Entrega 1",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Entrega 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Entrega 2: Análisis de requisitos",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Entregan un documento en PDF","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Citan las fuentes que usaron",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Laboratorio 5",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Preguntas tipo Saber Pro",18,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,100,44

Camilo,92,ST0245,20152,031,,,"Prototipo del algoritmo y la estructura de datos",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,39,44

Camilo,92,ST0245,20152,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Repaso 2",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Camilo,92,ST0245,20152,031,,,"Laboratorio 3",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Utilizan recursos multimedia",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"tarea coding bat 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Camilo,92,ST0245,20152,031,,,"Entrega final: Producto mínimo viable",9,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,44

Camilo,92,ST0245,20152,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Ejercicio de Programación en Papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,35,44

Camilo,92,ST0245,20152,031,,,"Laboratorio 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,44

Camilo,92,ST0245,20152,031,,,"Laboratorio 4",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,35,44

Camilo,92,ST0245,20152,031,,,"Presentan ejemplos de la tecnología","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Camilo,92,ST0245,20152,031,,,"Ejercicio de programación en papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,25,44

Camilo,92,ST0245,20152,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Cándida,93,ST0245,20152,031,,,"Entrega 2: Análisis de requisitos",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Laboratorio 4",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Presentan ejemplos de la tecnología","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Entrega 1",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Citan las fuentes que usaron",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"tarea coding bat 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,45

Cándida,93,ST0245,20152,031,,,"Entrega final: Producto mínimo viable",9,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Entrega 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Laboratorio 5",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,45

Cándida,93,ST0245,20152,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Entregan un documento en PDF","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Prototipo del algoritmo y la estructura de datos",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"lectura 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"tarea coding bat 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Ejercicio de programación en papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,25,45

Cándida,93,ST0245,20152,031,,,"Entrega 1: Modelo de negocio",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,45

Cándida,93,ST0245,20152,031,,,"Repaso 1",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,34,45

Cándida,93,ST0245,20152,031,,,"Repaso 2",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,45

Cándida,93,ST0245,20152,031,,,"Utilizan recursos multimedia",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Laboratorio 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,45

Cándida,93,ST0245,20152,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Preguntas tipo Saber Pro",18,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,100,45

Cándida,93,ST0245,20152,031,,,"Quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,20,45

Cándida,93,ST0245,20152,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,45

Cándida,93,ST0245,20152,031,,,"lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Cándida,93,ST0245,20152,031,,,"Ejercicio de Programación en Papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,35,45

Cándida,93,ST0245,20152,031,,,"Laboratorio 3",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,45

Cándida,93,ST0245,20152,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Carina,94,ST0245,20152,034,,,TALLERES,5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,31

Carina,94,ST0245,20152,034,,,"INFORMES DE LECTURA",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,31

Carina,94,ST0245,20152,034,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,31

Carina,94,ST0245,20152,034,,,"PROYECTO DE FIN DE CURSO",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,31

Carina,94,ST0245,20152,034,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,13,31

Carina,94,ST0245,20152,034,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,46,31

Carina,94,ST0245,20152,034,,,"PRACTICA INICIAL: PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,31

Carlos,95,ST0245,20152,031,,,"Entrega 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"tarea coding bat 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Entrega 1",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Entrega 1: Modelo de negocio",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Entrega 2: Análisis de requisitos",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Laboratorio 3",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,38,38

Carlos,95,ST0245,20152,031,,,"Quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"lectura 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,38

Carlos,95,ST0245,20152,031,,,"tarea coding bat 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,8,38

Carlos,95,ST0245,20152,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,38

Carlos,95,ST0245,20152,031,,,"Utilizan recursos multimedia",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Entrega final: Producto mínimo viable",9,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Laboratorio 4",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,38

Carlos,95,ST0245,20152,031,,,"Prototipo del algoritmo y la estructura de datos",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Repaso 1",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,46,38

Carlos,95,ST0245,20152,031,,,"Repaso 2",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,38

Carlos,95,ST0245,20152,031,,,"lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Presentan ejemplos de la tecnología","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,38

Carlos,95,ST0245,20152,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Ejercicio de Programación en Papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Ejercicio de programación en papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,38

Carlos,95,ST0245,20152,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,38

Carlos,95,ST0245,20152,031,,,"Laboratorio 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,38

Carlos,95,ST0245,20152,031,,,"Preguntas tipo Saber Pro",18,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,83,38

Carlos,95,ST0245,20152,031,,,"Citan las fuentes que usaron",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,38

Carlos,95,ST0245,20152,031,,,"Entregan un documento en PDF","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,38

Carlos,95,ST0245,20152,031,,,"Laboratorio 5",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,38

Carmelo,96,ST0245,20152,034,,,"INFORMES DE LECTURA",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Carmelo,96,ST0245,20152,034,,,"PRACTICA INICIAL: PRACTICA 0",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Carmelo,96,ST0245,20152,034,,,"PARCIAL 2",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Carmelo,96,ST0245,20152,034,,,QUICES,10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Carmelo,96,ST0245,20152,034,,,TALLERES,5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,43

Carmelo,96,ST0245,20152,034,,,"PROYECTO DE FIN DE CURSO",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,43

Carmelo,96,ST0245,20152,034,,,"PARCIAL 1",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,46,43

Carmen,97,ST0245,20152,031,,,"Entrega final: Producto mínimo viable",9,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"tarea coding bat 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,32,44

Carmen,97,ST0245,20152,031,,,"Laboratorio 4",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Carmen,97,ST0245,20152,031,,,"Entrega 1",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Entregan un documento en PDF","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Laboratorio 5",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Repaso 2",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,44

Carmen,97,ST0245,20152,031,,,"Entrega 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Presentan ejemplos de la tecnología","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Quiz 4","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Quiz 7","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Repaso 1",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,44

Carmen,97,ST0245,20152,031,,,"Utilizan recursos multimedia",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Ejercicio de Programación en Papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,15,44

Carmen,97,ST0245,20152,031,,,"Preguntas tipo Saber Pro",18,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,100,44

Carmen,97,ST0245,20152,031,,,"Quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"lectura 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"tarea coding bat 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Entrega 1: Modelo de negocio",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Prototipo del algoritmo y la estructura de datos",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Entrega 2: Análisis de requisitos",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Laboratorio 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,44,44

Carmen,97,ST0245,20152,031,,,"Citan las fuentes que usaron",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Carmen,97,ST0245,20152,031,,,"Ejercicio de programación en papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,15,44

Carmen,97,ST0245,20152,031,,,"Laboratorio 3",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,41,44

Carolina,98,ST0245,20152,033,,,"Segundo parcial",20,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Carolina,98,ST0245,20152,033,,,"Comparación de algorirmos de sort",10,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,45

Carolina,98,ST0245,20152,033,,,"Algoritmo de compresión de Huffman",20,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,45

Carolina,98,ST0245,20152,033,,,"Primer parcial",20,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,45

Carolina,98,ST0245,20152,033,,,"N en línea",30,"4-TRABAJO FINAL","ESTRUCTURA DATOS Y ALGORÍTMOS 1",,42,45

Casiano,99,ST0245,20152,031,,,"Entrega 1: Modelo de negocio",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Quiz 3","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,30,44

Casiano,99,ST0245,20152,031,,,"Quiz 2","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Preguntas tipo Saber Pro",18,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,90,44

Casiano,99,ST0245,20152,031,,,"lectura 3",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Quiz 1","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Laboratorio 5",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Entrega 1",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Repaso 1",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,44

Casiano,99,ST0245,20152,031,,,"Prototipo del algoritmo y la estructura de datos",7,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Laboratorio 4",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Entrega final: Producto mínimo viable",9,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Casiano,99,ST0245,20152,031,,,"Entrega 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"tarea coding bat 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,45,44

Casiano,99,ST0245,20152,031,,,"Laboratorio 2",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,35,44

Casiano,99,ST0245,20152,031,,,"Ejercicio de programación en papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,44

Casiano,99,ST0245,20152,031,,,"Utilizan recursos multimedia",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Quiz 5","0,5",2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,40,44

Casiano,99,ST0245,20152,031,,,"Citan las fuentes que usaron",1,5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Presentan ejemplos de la tecnología","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Lectura 1",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,0,44

Casiano,99,ST0245,20152,031,,,"Laboratorio 3",5,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,48,44

Casiano,99,ST0245,20152,031,,,"Entregan un documento en PDF","1,5",5-TALLER,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Entrega 2: Análisis de requisitos",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Ejercicio de Programación en Papel",6,1-PARCIAL,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,15,44

Casiano,99,ST0245,20152,031,,,"lectura 2",2,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,50,44

Casiano,99,ST0245,20152,031,,,"Repaso 2",1,2-SEGUIMIENTO,"ESTRUCTURA DATOS Y ALGORÍTMOS 1",,49,44

